target,n_stocks,stocks,ticker,weight
CVX,3,COP|VLO|PBA,PBA,0.4153023368913082
CVX,3,COP|VLO|FANG,COP,0.7416662461398696
CVX,3,COP|VLO|FANG,VLO,0.25833375386013036
CVX,3,COP|VLO|FANG,FANG,6.748031007211215e-19
CVX,3,COP|OXY|BKR,COP,0.6833453482915962
CVX,3,COP|OXY|BKR,OXY,0.031474010465350706
CVX,3,COP|OXY|BKR,BKR,0.28518064124305315
CVX,3,COP|OXY|E,COP,0.502706815779603
CVX,3,COP|OXY|E,OXY,0.07692552444284798
CVX,3,COP|OXY|E,E,0.42036765977754914
CVX,3,COP|OXY|DVN,COP,0.9103536292524504
CVX,3,COP|OXY|DVN,OXY,0.08964637074754961
CVX,3,COP|OXY|DVN,DVN,4.944567089047787e-21
CVX,3,COP|OXY|CNQ,COP,0.6553041059662527
CVX,3,COP|OXY|CNQ,OXY,0.052733284287568724
CVX,3,COP|OXY|CNQ,CNQ,0.2919626097461786
CVX,3,COP|OXY|OKE,COP,0.5621201228571251
CVX,3,COP|OXY|OKE,OXY,0.02383785984483722
CVX,3,COP|OXY|OKE,OKE,0.4140420172980377
CVX,3,COP|OXY|PBA,COP,0.4786116848588035
CVX,3,COP|OXY|PBA,OXY,0.06395625231353964
CVX,3,COP|OXY|PBA,PBA,0.4574320628276568
CVX,3,COP|OXY|FANG,COP,0.9051072615141327
CVX,3,COP|OXY|FANG,OXY,0.08733580911783612
CVX,3,COP|OXY|FANG,FANG,0.007556929368031233
CVX,3,COP|BKR|E,COP,0.47727640756326306
CVX,3,COP|BKR|E,BKR,0.17574460096543998
CVX,3,COP|BKR|E,E,0.34697899147129696
CVX,3,COP|BKR|DVN,COP,0.7086378910003235
CVX,3,COP|BKR|DVN,BKR,0.29136210899967646
CVX,3,COP|BKR|DVN,DVN,1.1783635675074091e-17
CVX,3,COP|BKR|CNQ,COP,0.5707812239340667
CVX,3,COP|BKR|CNQ,BKR,0.24346192732725264
CVX,3,COP|BKR|CNQ,CNQ,0.18575684873868067
CVX,3,COP|BKR|OKE,COP,0.5010592523583699
CVX,3,COP|BKR|OKE,BKR,0.16520146829063226
CVX,3,COP|BKR|OKE,OKE,0.333739279350998
CVX,3,COP|BKR|PBA,COP,0.4564430992601993
CVX,3,COP|BKR|PBA,BKR,0.15062491598274425
CVX,3,COP|BKR|PBA,PBA,0.3929319847570565
CVX,3,COP|BKR|FANG,COP,0.708637894264314
CVX,3,COP|BKR|FANG,BKR,0.29136210573568605
CVX,3,COP|BKR|FANG,FANG,1.2356560756631394e-18
CVX,3,COP|E|DVN,COP,0.556756709875624
CVX,3,COP|E|DVN,E,0.4223922038026474
CVX,3,COP|E|DVN,DVN,0.020851086321728617
CVX,3,COP|E|CNQ,COP,0.4936839376177621
CVX,3,COP|E|CNQ,E,0.38305706493615616
CVX,3,COP|E|CNQ,CNQ,0.12325899744608186
CVX,3,COP|E|OKE,COP,0.4511672727418667
CVX,3,COP|E|OKE,E,0.2863714657219039
CVX,3,COP|E|OKE,OKE,0.2624612615362295
CVX,3,COP|E|PBA,COP,0.46226726141762103
CVX,3,COP|E|PBA,E,0.2097613391143714
CVX,3,COP|E|PBA,PBA,0.3279713994680076
CVX,3,COP|E|FANG,COP,0.5694277634611098
CVX,3,COP|E|FANG,E,0.4226659654638996
CVX,3,COP|E|FANG,FANG,0.007906271074990631
CVX,3,COP|DVN|CNQ,COP,0.6959397119616282
CVX,3,COP|DVN|CNQ,DVN,3.469446951953614e-18
CVX,3,COP|DVN|CNQ,CNQ,0.3040602880383718
CVX,3,COP|DVN|OKE,COP,0.5809757990829457
CVX,3,COP|DVN|OKE,DVN,0.0
CVX,3,COP|DVN|OKE,OKE,0.4190242009170543
CVX,3,COP|DVN|PBA,COP,0.5023553205816975
CVX,3,COP|DVN|PBA,DVN,0.03604226374149401
CVX,3,COP|DVN|PBA,PBA,0.4616024156768085
CVX,3,COP|DVN|FANG,COP,0.9416097644071042
CVX,3,COP|DVN|FANG,DVN,0.022833551087866402
CVX,3,COP|DVN|FANG,FANG,0.035556684505029426
CVX,3,COP|CNQ|OKE,COP,0.5026805163216634
CVX,3,COP|CNQ|OKE,CNQ,0.1209386306790411
CVX,3,COP|CNQ|OKE,OKE,0.37638085299929547
CVX,3,COP|CNQ|PBA,COP,0.5004687588375764
CVX,3,COP|CNQ|PBA,CNQ,0.0604016599985731
CVX,3,COP|CNQ|PBA,PBA,0.43912958116385065
CVX,3,COP|CNQ|FANG,COP,0.6959397101821818
CVX,3,COP|CNQ|FANG,CNQ,0.3040602898178182
CVX,3,COP|CNQ|FANG,FANG,0.0
CVX,3,COP|OKE|PBA,COP,0.4829008704434225
CVX,3,COP|OKE|PBA,OKE,0.16854795715305967
CVX,3,COP|OKE|PBA,PBA,0.34855117240351785
CVX,3,COP|OKE|FANG,COP,0.5809758008610927
CVX,3,COP|OKE|FANG,OKE,0.41902419913890737
CVX,3,COP|OKE|FANG,FANG,1.4232654023069222e-18
CVX,3,COP|PBA|FANG,COP,0.5294323293965856
CVX,3,COP|PBA|FANG,PBA,0.4612131586390826
CVX,3,COP|PBA|FANG,FANG,0.009354511964331973
CVX,3,SU|HAL|KMI,SU,0.27093317236828807
CVX,3,SU|HAL|KMI,HAL,0.15259169507758855
CVX,3,SU|HAL|KMI,KMI,0.5764751325541233
CVX,3,SU|HAL|EOG,SU,0.4287784701467213
CVX,3,SU|HAL|EOG,HAL,0.17905889586464355
CVX,3,SU|HAL|EOG,EOG,0.39216263398863516
CVX,3,SU|HAL|SLB,SU,0.5616541123885957
CVX,3,SU|HAL|SLB,HAL,0.16323169478165828
CVX,3,SU|HAL|SLB,SLB,0.27511419282974603
CVX,3,SU|HAL|VLO,SU,0.43281827979483584
CVX,3,SU|HAL|VLO,HAL,0.23593373608277693
